distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action,prediction
168,17,35,7.844000000000616,,Jump
161,17,35,7.845000000000616,,Jump
154,17,35,7.846000000000616,,Do_Nothing
147,17,35,7.847000000000617,,Jump
140,17,35,7.848000000000617,,Jump
133,17,35,7.8490000000006175,,Jump
126,17,35,7.850000000000618,,Jump
119,17,35,7.851000000000618,,Jump
111,17,35,7.852000000000618,,Do_Nothing
104,17,35,7.853000000000619,,Do_Nothing
95,17,35,7.854000000000619,,Do_Nothing
88,17,35,7.8550000000006195,,Jump
81,17,35,7.85600000000062,,Jump
74,17,35,7.85700000000062,,Jump
66,17,35,7.8580000000006205,,Jump
59,17,35,7.859000000000621,,Jump
52,17,35,7.860000000000621,,Do_Nothing
45,17,35,7.861000000000621,,Do_Nothing
39,17,35,7.862000000000622,,Do_Nothing
31,17,35,7.863000000000622,,Do_Nothing
23,17,35,7.8640000000006225,,Do_Nothing
16,17,35,7.865000000000623,,Do_Nothing
7,17,35,7.866000000000623,,Do_Nothing
0,17,35,7.867000000000623,,Do_Nothing
-8,17,35,7.868000000000624,,Do_Nothing
-15,17,35,7.869000000000624,,Do_Nothing
-22,17,35,7.870000000000624,,Do_Nothing
-30,17,35,7.871000000000625,,Do_Nothing
-37,17,35,7.872000000000625,,Do_Nothing
239,17,35,7.8730000000006255,,Do_Nothing
230,17,35,7.874000000000626,,Do_Nothing
223,17,35,7.875000000000626,,Do_Nothing
215,17,35,7.876000000000626,,Do_Nothing
209,17,35,7.877000000000627,,Do_Nothing
200,17,35,7.878000000000627,,Do_Nothing
193,17,35,7.8790000000006275,,Jump
187,17,35,7.880000000000628,,Jump
179,17,35,7.881000000000628,,Jump
172,17,35,7.882000000000628,,Jump
163,17,35,7.883000000000629,,Jump
156,17,35,7.884000000000629,,Jump
149,17,35,7.885000000000629,,Jump
142,17,35,7.88600000000063,,Jump
135,17,35,7.88700000000063,,Jump
127,17,35,7.8880000000006305,,Jump
120,17,35,7.889000000000631,,Jump
113,17,35,7.890000000000631,,Jump
106,17,35,7.891000000000631,,Do_Nothing
98,17,35,7.892000000000632,,Do_Nothing
92,17,35,7.893000000000632,,Do_Nothing
83,17,35,7.894000000000632,,Jump
76,17,35,7.895000000000633,,Jump
68,17,35,7.896000000000633,,Jump
62,17,35,7.8970000000006335,,Jump
53,17,35,7.898000000000634,,Do_Nothing
46,17,35,7.899000000000634,,Do_Nothing
39,17,35,7.900000000000634,,Do_Nothing
32,17,35,7.901000000000635,,Do_Nothing
26,17,35,7.902000000000635,,Do_Nothing
17,17,35,7.9030000000006355,,Do_Nothing
10,17,35,7.904000000000636,,Do_Nothing
3,17,35,7.905000000000636,,Do_Nothing
-6,17,35,7.9060000000006365,,Do_Nothing
-12,17,35,7.907000000000637,,Do_Nothing
-20,17,35,7.908000000000637,,Do_Nothing
-27,17,35,7.909000000000637,,Do_Nothing
-34,17,35,7.910000000000638,,Do_Nothing
561,17,35,7.911000000000638,,Do_Nothing
554,17,35,7.9120000000006385,,Do_Nothing
547,17,35,7.913000000000639,,Do_Nothing
538,17,35,7.914000000000639,,Do_Nothing
531,17,35,7.915000000000639,,Do_Nothing
524,17,35,7.91600000000064,,Do_Nothing
517,17,35,7.91700000000064,,Do_Nothing
510,17,35,7.91800000000064,,Do_Nothing
503,17,35,7.919000000000641,,Do_Nothing
496,17,35,7.920000000000641,,Do_Nothing
488,17,35,7.9210000000006415,,Do_Nothing
481,17,35,7.922000000000642,,Do_Nothing
472,17,35,7.923000000000642,,Do_Nothing
465,17,35,7.924000000000642,,Do_Nothing
457,17,35,7.925000000000643,,Do_Nothing
451,17,35,7.926000000000643,,Do_Nothing
442,17,35,7.9270000000006435,,Do_Nothing
435,17,35,7.928000000000644,,Do_Nothing
427,17,35,7.929000000000644,,Do_Nothing
420,17,35,7.930000000000643,,Do_Nothing
413,17,35,7.931000000000645,,Do_Nothing
406,17,35,7.932000000000645,,Do_Nothing
397,17,35,7.933000000000645,,Do_Nothing
391,17,35,7.934000000000646,,Do_Nothing
382,17,35,7.935000000000646,,Do_Nothing
374,17,35,7.9360000000006465,,Do_Nothing
367,17,35,7.937000000000647,,Do_Nothing
359,17,35,7.938000000000647,,Do_Nothing
352,17,35,7.939000000000647,,Do_Nothing
345,17,35,7.940000000000648,,Do_Nothing
339,17,35,7.941000000000648,,Do_Nothing
331,17,35,7.942000000000648,,Do_Nothing
324,17,35,7.943000000000649,,Do_Nothing
316,17,35,7.944000000000649,,Do_Nothing
309,17,35,7.9450000000006495,,Do_Nothing
300,17,35,7.94600000000065,,Do_Nothing
294,17,35,7.94700000000065,,Do_Nothing
287,17,35,7.94800000000065,,Do_Nothing
279,17,35,7.949000000000651,,Do_Nothing
271,17,35,7.950000000000651,,Do_Nothing
265,17,35,7.9510000000006515,,Do_Nothing
258,17,35,7.952000000000652,,Do_Nothing
249,17,35,7.953000000000652,,Do_Nothing
242,17,35,7.9540000000006525,,Do_Nothing
234,17,35,7.955000000000653,,Do_Nothing
227,17,35,7.956000000000653,,Do_Nothing
219,17,35,7.957000000000653,,Do_Nothing
212,17,35,7.958000000000654,,Do_Nothing
204,17,35,7.959000000000654,,Do_Nothing
196,17,35,7.9600000000006546,,Jump
190,17,35,7.961000000000655,,Jump
181,17,35,7.962000000000655,,Jump
174,17,35,7.963000000000655,,Do_Nothing
166,17,35,7.964000000000656,,Jump
159,17,35,7.965000000000656,,Do_Nothing
152,17,35,7.966000000000656,,Jump
144,17,35,7.967000000000657,,Jump
136,17,35,7.968000000000657,,Jump
129,17,35,7.969000000000658,,Jump
122,17,35,7.970000000000658,,Jump
115,17,35,7.971000000000658,,Jump
107,17,35,7.972000000000659,,Do_Nothing
100,17,35,7.973000000000659,,Do_Nothing
92,17,35,7.974000000000659,,Do_Nothing
85,17,35,7.97500000000066,,Jump
78,17,35,7.97600000000066,,Jump
70,17,35,7.97700000000066,,Jump
62,17,35,7.978000000000661,,Jump
55,17,35,7.979000000000661,,Jump
47,17,35,7.980000000000661,,Do_Nothing
40,17,35,7.981000000000662,,Do_Nothing
32,17,35,7.982000000000662,,Do_Nothing
23,17,35,7.983000000000662,,Do_Nothing
16,17,35,7.984000000000663,,Do_Nothing
9,17,35,7.985000000000663,,Do_Nothing
0,17,35,7.986000000000663,,Do_Nothing
-6,17,35,7.987000000000664,,Do_Nothing
-15,17,35,7.988000000000664,,Do_Nothing
-21,17,35,7.989000000000664,,Do_Nothing
-29,17,35,7.990000000000665,,Do_Nothing
-36,17,35,7.991000000000665,,Do_Nothing
561,17,35,7.992000000000665,,Do_Nothing
554,17,35,7.993000000000666,,Do_Nothing
547,17,35,7.994000000000666,,Do_Nothing
540,17,35,7.995000000000666,,Do_Nothing
531,17,35,7.996000000000667,,Do_Nothing
524,17,35,7.997000000000667,,Do_Nothing
516,17,35,7.998000000000667,,Do_Nothing
510,17,35,7.999000000000668,,Do_Nothing
502,17,35,8.000000000000668,,Do_Nothing
495,17,35,8.001000000000667,,Do_Nothing
486,17,35,8.002000000000667,,Do_Nothing
480,17,35,8.003000000000666,,Do_Nothing
473,17,35,8.004000000000666,,Do_Nothing
464,17,35,8.005000000000665,,Do_Nothing
457,17,35,8.006000000000665,,Do_Nothing
450,17,35,8.007000000000664,,Do_Nothing
443,17,35,8.008000000000663,,Do_Nothing
435,17,35,8.009000000000663,,Do_Nothing
427,17,35,8.010000000000662,,Do_Nothing
420,17,35,8.011000000000662,,Do_Nothing
412,17,35,8.012000000000661,,Do_Nothing
406,17,35,8.01300000000066,,Do_Nothing
397,17,35,8.01400000000066,,Do_Nothing
390,17,35,8.01500000000066,,Do_Nothing
382,17,35,8.016000000000659,,Do_Nothing
374,17,35,8.017000000000658,,Do_Nothing
367,17,35,8.018000000000658,,Do_Nothing
359,17,35,8.019000000000657,,Do_Nothing
352,17,35,8.020000000000657,,Do_Nothing
344,17,35,8.021000000000656,,Do_Nothing
337,17,35,8.022000000000656,,Do_Nothing
329,17,35,8.023000000000655,,Do_Nothing
322,17,35,8.024000000000655,,Do_Nothing
315,17,35,8.025000000000654,,Do_Nothing
308,17,35,8.026000000000654,,Do_Nothing
299,17,35,8.027000000000653,,Do_Nothing
292,17,35,8.028000000000652,,Do_Nothing
285,17,35,8.029000000000652,,Do_Nothing
278,17,35,8.030000000000651,,Do_Nothing
270,17,35,8.03100000000065,,Do_Nothing
263,17,35,8.03200000000065,,Do_Nothing
255,17,35,8.03300000000065,,Do_Nothing
248,17,35,8.034000000000649,,Do_Nothing
239,17,35,8.035000000000649,,Do_Nothing
233,17,35,8.036000000000648,,Do_Nothing
224,17,35,8.037000000000647,,Do_Nothing
218,17,35,8.038000000000647,,Do_Nothing
210,17,35,8.039000000000646,,Jump
202,17,35,8.040000000000646,,Jump
194,17,35,8.041000000000645,,Jump
187,17,35,8.042000000000645,,Jump
179,17,35,8.043000000000644,,Jump
171,17,35,8.044000000000644,,Jump
163,17,35,8.045000000000643,,Jump
156,17,35,8.046000000000642,,Do_Nothing
148,17,35,8.047000000000642,,Jump
141,17,35,8.048000000000641,,Jump
133,17,35,8.04900000000064,,Jump
127,17,35,8.05000000000064,,Jump
118,17,35,8.05100000000064,,Jump
111,17,35,8.052000000000639,,Do_Nothing
103,17,35,8.053000000000639,,Do_Nothing
97,17,35,8.054000000000638,,Do_Nothing
88,17,35,8.055000000000637,,Jump
81,17,35,8.056000000000637,,Jump
73,17,35,8.057000000000636,,Jump
66,17,35,8.058000000000636,,Jump
58,17,35,8.059000000000635,,Jump
50,17,35,8.060000000000635,,Do_Nothing
42,17,35,8.061000000000634,,Do_Nothing
34,17,35,8.062000000000634,,Do_Nothing
27,17,35,8.063000000000633,,Do_Nothing
19,17,35,8.064000000000632,,Do_Nothing
12,17,35,8.065000000000632,,Do_Nothing
4,17,35,8.066000000000631,,Do_Nothing
-4,17,35,8.06700000000063,,Do_Nothing
-12,17,35,8.06800000000063,,Do_Nothing
-19,17,35,8.06900000000063,,Do_Nothing
-27,17,35,8.07000000000063,,Do_Nothing
-35,17,35,8.071000000000629,,Do_Nothing
220,17,35,8.072000000000628,,Do_Nothing
212,17,35,8.073000000000627,,Do_Nothing
205,17,35,8.074000000000627,,Do_Nothing
197,17,35,8.075000000000626,,Jump
189,17,35,8.076000000000626,,Do_Nothing
182,17,35,8.077000000000625,,Jump
174,17,35,8.078000000000625,,Do_Nothing
167,17,35,8.079000000000624,,Jump
159,17,35,8.080000000000624,,Do_Nothing
151,17,35,8.081000000000623,,Jump
143,17,35,8.082000000000622,,Jump
136,17,35,8.083000000000622,,Jump
128,17,35,8.084000000000621,,Jump
121,17,35,8.08500000000062,,Jump
113,17,35,8.08600000000062,,Jump
106,17,35,8.08700000000062,,Do_Nothing
98,17,35,8.08800000000062,,Do_Nothing
90,17,35,8.089000000000619,,Do_Nothing
84,17,35,8.090000000000618,,Jump
76,17,35,8.091000000000617,,Jump
69,17,35,8.092000000000617,,Jump
61,17,35,8.093000000000616,,Jump
53,17,35,8.094000000000616,,Do_Nothing
46,17,35,8.095000000000615,,Do_Nothing
38,17,35,8.096000000000615,,Do_Nothing
30,17,35,8.097000000000614,,Do_Nothing
22,17,35,8.098000000000614,,Do_Nothing
16,17,35,8.099000000000613,,Do_Nothing
8,17,35,8.100000000000612,,Do_Nothing
0,17,35,8.101000000000612,,Do_Nothing
-7,17,35,8.102000000000611,,Do_Nothing
-14,17,35,8.10300000000061,,Do_Nothing
-23,17,35,8.10400000000061,,Do_Nothing
-30,17,35,8.10500000000061,,Do_Nothing
-37,17,35,8.10600000000061,,Do_Nothing
181,17,35,8.107000000000609,,Do_Nothing
172,17,35,8.108000000000608,,Jump
165,17,35,8.109000000000607,,Jump
158,17,35,8.110000000000607,,Do_Nothing
150,17,35,8.111000000000606,,Jump
142,17,35,8.112000000000606,,Jump
135,17,35,8.113000000000605,,Do_Nothing
128,17,35,8.114000000000605,,Jump
119,17,35,8.115000000000604,,Jump
112,17,35,8.116000000000604,,Do_Nothing
104,17,35,8.117000000000603,,Do_Nothing
97,17,35,8.118000000000603,,Do_Nothing
89,17,35,8.119000000000602,,Do_Nothing
81,17,35,8.120000000000601,,Jump
75,17,35,8.1210000000006,,Jump
67,17,35,8.1220000000006,,Jump
60,17,35,8.1230000000006,,Jump
51,17,35,8.1240000000006,,Do_Nothing
44,17,35,8.125000000000599,,Do_Nothing
37,17,35,8.126000000000598,,Do_Nothing
30,17,35,8.127000000000598,,Do_Nothing
22,17,35,8.128000000000597,,Do_Nothing
15,17,35,8.129000000000596,,Do_Nothing
7,17,35,8.130000000000596,,Do_Nothing
0,17,35,8.131000000000595,,Do_Nothing
-8,17,35,8.132000000000595,,Do_Nothing
-16,17,35,8.133000000000594,,Do_Nothing
-23,17,35,8.134000000000594,,Do_Nothing
-31,17,35,8.135000000000593,,Do_Nothing
-38,17,35,8.136000000000593,,Do_Nothing
561,17,35,8.138000000000591,,Do_Nothing
553,17,35,8.13900000000059,,Do_Nothing
546,17,35,8.14000000000059,,Do_Nothing
538,17,35,8.14100000000059,,Do_Nothing
531,17,35,8.14200000000059,,Do_Nothing
523,17,35,8.143000000000589,,Do_Nothing
516,17,35,8.144000000000588,,Do_Nothing
508,17,35,8.145000000000588,,Do_Nothing
500,17,35,8.146000000000587,,Do_Nothing
493,17,35,8.147000000000586,,Do_Nothing
485,17,35,8.148000000000586,,Do_Nothing
477,17,35,8.149000000000585,,Do_Nothing
469,17,35,8.150000000000585,,Do_Nothing
461,17,35,8.151000000000584,,Do_Nothing
454,17,35,8.152000000000584,,Do_Nothing
447,17,35,8.153000000000583,,Do_Nothing
438,17,35,8.154000000000583,,Do_Nothing
431,17,35,8.155000000000582,,Do_Nothing
424,17,35,8.156000000000581,,Do_Nothing
415,17,35,8.157000000000581,,Do_Nothing
408,17,35,8.15800000000058,,Do_Nothing
401,17,35,8.15900000000058,,Do_Nothing
392,17,35,8.16000000000058,,Do_Nothing
385,17,35,8.161000000000579,,Do_Nothing
377,17,35,8.162000000000578,,Do_Nothing
369,17,35,8.163000000000578,,Do_Nothing
362,17,35,8.164000000000577,,Do_Nothing
353,17,35,8.165000000000576,,Do_Nothing
347,17,35,8.166000000000576,,Do_Nothing
339,17,35,8.167000000000575,,Do_Nothing
331,17,35,8.168000000000575,,Do_Nothing
323,17,35,8.169000000000574,,Do_Nothing
316,17,35,8.170000000000574,,Do_Nothing
307,17,35,8.171000000000573,,Do_Nothing
299,17,35,8.172000000000573,,Do_Nothing
291,17,35,8.173000000000572,,Do_Nothing
284,17,35,8.174000000000571,,Do_Nothing
276,17,35,8.175000000000571,,Do_Nothing
269,17,35,8.17600000000057,,Do_Nothing
262,17,35,8.17700000000057,,Do_Nothing
255,17,35,8.17800000000057,,Do_Nothing
248,17,35,8.179000000000569,,Do_Nothing
240,17,35,8.180000000000568,,Do_Nothing
232,17,35,8.181000000000568,,Do_Nothing
223,17,35,8.182000000000567,,Do_Nothing
217,17,35,8.183000000000566,,Do_Nothing
209,17,35,8.184000000000566,,Do_Nothing
202,17,35,8.185000000000565,,Jump
194,17,35,8.186000000000565,,Jump
186,17,35,8.187000000000564,,Jump
178,17,35,8.188000000000564,,Jump
171,17,35,8.189000000000563,,Jump
163,17,35,8.190000000000563,,Jump
156,17,35,8.191000000000562,,Do_Nothing
147,17,35,8.192000000000561,,Jump
140,17,35,8.193000000000561,,Jump
132,17,35,8.19400000000056,,Jump
124,17,35,8.19500000000056,,Jump
117,17,35,8.19600000000056,,Jump
109,17,35,8.197000000000559,,Do_Nothing
101,17,35,8.198000000000558,,Do_Nothing
93,17,35,8.199000000000558,,Do_Nothing
85,17,35,8.200000000000557,,Jump
78,17,35,8.201000000000557,,Jump
71,17,35,8.202000000000556,,Jump
63,17,35,8.203000000000555,,Jump
55,17,35,8.204000000000555,,Jump
48,17,35,8.205000000000554,,Do_Nothing
39,17,35,8.206000000000554,,Do_Nothing
32,17,35,8.207000000000553,,Do_Nothing
25,17,35,8.208000000000553,,Do_Nothing
16,17,35,8.209000000000552,,Do_Nothing
10,17,35,8.210000000000552,,Do_Nothing
1,17,35,8.211000000000551,,Do_Nothing
-5,17,35,8.21200000000055,,Do_Nothing
-14,17,35,8.21300000000055,,Do_Nothing
-21,17,35,8.21400000000055,,Do_Nothing
-29,17,35,8.215000000000549,,Do_Nothing
-35,17,35,8.216000000000548,,Do_Nothing
561,17,35,8.217000000000548,,Do_Nothing
554,17,35,8.218000000000547,,Do_Nothing
546,17,35,8.219000000000547,,Do_Nothing
540,17,35,8.220000000000546,,Do_Nothing
532,17,35,8.221000000000545,,Do_Nothing
524,17,35,8.222000000000545,,Do_Nothing
517,17,35,8.223000000000544,,Do_Nothing
509,17,35,8.224000000000544,,Do_Nothing
501,17,35,8.225000000000543,,Do_Nothing
494,17,35,8.226000000000543,,Do_Nothing
486,17,35,8.227000000000542,,Do_Nothing
478,17,35,8.228000000000542,,Do_Nothing
471,17,35,8.229000000000541,,Do_Nothing
463,17,35,8.23000000000054,,Do_Nothing
455,17,35,8.23100000000054,,Do_Nothing
448,17,35,8.23200000000054,,Do_Nothing
440,17,35,8.233000000000539,,Do_Nothing
432,17,35,8.234000000000538,,Do_Nothing
425,17,35,8.235000000000538,,Do_Nothing
418,17,35,8.236000000000537,,Do_Nothing
410,17,35,8.237000000000537,,Do_Nothing
402,17,35,8.238000000000536,,Do_Nothing
394,17,35,8.239000000000535,,Do_Nothing
386,17,35,8.240000000000535,,Do_Nothing
378,17,35,8.241000000000534,,Do_Nothing
370,17,35,8.242000000000534,,Do_Nothing
363,17,35,8.243000000000533,,Do_Nothing
355,17,35,8.244000000000533,,Do_Nothing
348,17,35,8.245000000000532,,Do_Nothing
340,17,35,8.246000000000532,,Do_Nothing
332,17,35,8.247000000000531,,Do_Nothing
325,17,35,8.24800000000053,,Do_Nothing
318,17,35,8.24900000000053,,Do_Nothing
310,17,35,8.25000000000053,,Do_Nothing
303,17,35,8.251000000000529,,Do_Nothing
295,17,35,8.252000000000528,,Do_Nothing
287,17,35,8.253000000000528,,Do_Nothing
280,17,35,8.254000000000527,,Do_Nothing
273,17,35,8.255000000000527,,Do_Nothing
265,17,35,8.256000000000526,,Do_Nothing
258,17,35,8.257000000000525,,Do_Nothing
249,17,35,8.258000000000525,,Do_Nothing
242,17,35,8.259000000000524,,Do_Nothing
234,17,35,8.260000000000524,,Do_Nothing
226,17,35,8.261000000000523,,Do_Nothing
218,17,35,8.262000000000523,,Do_Nothing
210,17,35,8.263000000000522,,Jump
203,17,35,8.264000000000522,,Jump
194,17,35,8.265000000000521,,Jump
187,17,35,8.26600000000052,,Jump
180,17,35,8.26700000000052,,Jump
171,17,35,8.26800000000052,,Jump
163,17,35,8.269000000000519,,Jump
155,17,35,8.270000000000518,,Do_Nothing
149,17,35,8.271000000000518,,Jump
141,17,35,8.272000000000517,,Jump
132,17,35,8.273000000000517,,Jump
124,17,35,8.274000000000516,,Jump
116,17,35,8.275000000000515,,Jump
108,17,35,8.276000000000515,,Do_Nothing
99,17,35,8.277000000000514,,Do_Nothing
92,17,35,8.278000000000514,,Do_Nothing
86,17,35,8.279000000000513,,Jump
78,17,35,8.280000000000513,,Jump
71,17,35,8.281000000000512,,Jump
63,17,35,8.282000000000512,,Jump
55,17,35,8.283000000000511,,Jump
47,17,35,8.28400000000051,,Do_Nothing
40,17,35,8.28500000000051,,Do_Nothing
32,17,35,8.28600000000051,,Do_Nothing
24,17,35,8.287000000000509,,Do_Nothing
17,17,35,8.288000000000508,,Do_Nothing
8,17,35,8.289000000000508,,Do_Nothing
2,17,35,8.290000000000507,,Do_Nothing
-6,17,35,8.291000000000507,,Do_Nothing
-15,17,35,8.292000000000506,,Do_Nothing
-23,17,35,8.293000000000506,,Do_Nothing
-29,17,35,8.294000000000505,,Do_Nothing
-38,17,35,8.295000000000504,,Do_Nothing
176,17,35,8.296000000000504,,Do_Nothing
170,17,35,8.297000000000503,,Jump
161,17,35,8.298000000000503,,Jump
154,17,35,8.299000000000502,,Do_Nothing
147,17,35,8.300000000000502,,Jump
139,17,35,8.301000000000501,,Jump
131,17,35,8.3020000000005,,Jump
123,17,35,8.3030000000005,,Jump
115,17,35,8.3040000000005,,Jump
107,17,35,8.305000000000499,,Do_Nothing
100,17,35,8.306000000000498,,Do_Nothing
92,17,35,8.307000000000498,,Do_Nothing
85,17,35,8.308000000000497,,Jump
77,17,35,8.309000000000497,,Jump
68,17,35,8.310000000000496,,Jump
61,17,35,8.311000000000496,,Jump
54,17,35,8.312000000000495,,Jump
45,17,35,8.313000000000494,,Do_Nothing
38,17,35,8.314000000000494,,Do_Nothing
29,17,35,8.315000000000493,,Do_Nothing
22,17,35,8.316000000000493,,Do_Nothing
13,17,35,8.317000000000492,,Do_Nothing
6,17,35,8.318000000000492,,Do_Nothing
-2,17,35,8.319000000000491,,Do_Nothing
-8,17,35,8.32000000000049,,Do_Nothing
-18,17,35,8.32100000000049,,Do_Nothing
-24,17,35,8.32200000000049,,Do_Nothing
-33,17,35,8.323000000000489,,Do_Nothing
267,17,35,8.324000000000488,,Do_Nothing
260,17,35,8.325000000000488,,Do_Nothing
252,17,35,8.326000000000487,,Do_Nothing
244,17,35,8.327000000000487,,Do_Nothing
236,17,35,8.328000000000486,,Do_Nothing
228,17,35,8.329000000000486,,Do_Nothing
222,17,35,8.330000000000485,,Do_Nothing
214,17,35,8.331000000000484,,Do_Nothing
207,17,35,8.332000000000484,,Do_Nothing
199,17,35,8.333000000000483,,Jump
192,17,35,8.334000000000483,,Do_Nothing
184,17,35,8.335000000000482,,Jump
176,17,35,8.336000000000482,,Jump
168,17,35,8.337000000000481,,Jump
162,17,35,8.33800000000048,,Jump
153,17,35,8.33900000000048,,Do_Nothing
146,17,35,8.34000000000048,,Jump
139,17,35,8.341000000000479,,Jump
130,17,35,8.342000000000478,,Jump
122,17,35,8.343000000000478,,Jump
114,17,35,8.344000000000477,,Jump
106,17,35,8.345000000000477,,Do_Nothing
98,17,35,8.346000000000476,,Do_Nothing
89,17,35,8.347000000000476,,Jump
83,17,35,8.348000000000475,,Jump
75,17,35,8.349000000000474,,Jump
66,17,35,8.350000000000474,,Jump
58,17,35,8.351000000000473,,Jump
50,17,35,8.352000000000473,,Do_Nothing
42,17,35,8.353000000000472,,Do_Nothing
34,17,35,8.354000000000472,,Do_Nothing
26,17,35,8.355000000000471,,Do_Nothing
19,17,35,8.35600000000047,,Do_Nothing
10,17,35,8.35700000000047,,Do_Nothing
2,17,35,8.35800000000047,,Do_Nothing
-6,17,35,8.359000000000469,,Do_Nothing
-14,17,35,8.360000000000468,,Do_Nothing
-21,17,35,8.361000000000468,,Do_Nothing
-30,17,35,8.362000000000467,,Do_Nothing
-38,17,35,8.363000000000467,,Do_Nothing
561,17,35,8.364000000000466,,Do_Nothing
554,17,35,8.365000000000466,,Do_Nothing
546,17,35,8.366000000000465,,Do_Nothing
539,17,35,8.367000000000465,,Do_Nothing
530,17,35,8.368000000000464,,Do_Nothing
523,17,35,8.369000000000463,,Do_Nothing
515,17,35,8.370000000000463,,Do_Nothing
507,17,35,8.371000000000462,,Do_Nothing
500,17,35,8.372000000000462,,Do_Nothing
491,17,35,8.373000000000461,,Do_Nothing
483,17,35,8.37400000000046,,Do_Nothing
476,17,35,8.37500000000046,,Do_Nothing
467,17,35,8.37600000000046,,Do_Nothing
461,17,35,8.377000000000459,,Do_Nothing
453,17,35,8.378000000000458,,Do_Nothing
444,17,35,8.379000000000458,,Do_Nothing
436,17,35,8.380000000000457,,Do_Nothing
429,17,35,8.381000000000457,,Do_Nothing
420,17,35,8.382000000000456,,Do_Nothing
413,17,35,8.383000000000456,,Do_Nothing
406,17,35,8.384000000000455,,Do_Nothing
397,17,35,8.385000000000455,,Do_Nothing
390,17,35,8.386000000000454,,Do_Nothing
382,17,35,8.387000000000453,,Do_Nothing
374,17,35,8.388000000000453,,Do_Nothing
367,17,35,8.389000000000452,,Do_Nothing
358,17,35,8.390000000000452,,Do_Nothing
352,17,35,8.391000000000451,,Do_Nothing
344,17,35,8.39200000000045,,Do_Nothing
337,17,35,8.39300000000045,,Do_Nothing
328,17,35,8.39400000000045,,Do_Nothing
321,17,35,8.395000000000449,,Do_Nothing
312,17,35,8.396000000000448,,Do_Nothing
304,17,35,8.397000000000448,,Do_Nothing
297,17,35,8.398000000000447,,Do_Nothing
288,17,35,8.399000000000447,,Do_Nothing
281,17,35,8.400000000000446,,Do_Nothing
273,17,35,8.401000000000446,,Do_Nothing
265,17,35,8.402000000000445,,Do_Nothing
259,17,35,8.403000000000445,,Do_Nothing
250,17,35,8.404000000000444,,Do_Nothing
241,17,35,8.405000000000443,,Do_Nothing
234,17,35,8.406000000000443,,Do_Nothing
225,17,35,8.407000000000442,,Do_Nothing
218,17,35,8.408000000000442,,Do_Nothing
210,17,35,8.409000000000441,,Jump
203,17,35,8.41000000000044,,Jump
194,17,35,8.41100000000044,,Jump
186,17,35,8.41200000000044,,Jump
178,17,35,8.413000000000439,,Jump
171,17,35,8.414000000000438,,Jump
162,17,35,8.415000000000438,,Jump
154,17,35,8.416000000000437,,Do_Nothing
145,17,35,8.417000000000437,,Jump
138,17,35,8.418000000000436,,Jump
129,17,35,8.419000000000436,,Jump
122,17,35,8.420000000000435,,Jump
113,17,35,8.421000000000435,,Jump
106,17,35,8.422000000000434,,Do_Nothing
99,17,35,8.423000000000433,,Do_Nothing
90,17,35,8.424000000000433,,Do_Nothing
83,17,35,8.425000000000432,,Jump
75,17,35,8.426000000000432,,Jump
68,17,35,8.427000000000431,,Jump
58,17,35,8.42800000000043,,Jump
50,17,35,8.42900000000043,,Do_Nothing
42,17,35,8.43000000000043,,Do_Nothing
35,17,35,8.431000000000429,,Do_Nothing
27,17,35,8.432000000000428,,Do_Nothing
18,17,35,8.433000000000428,,Do_Nothing
11,17,35,8.434000000000427,,Do_Nothing
2,17,35,8.435000000000427,,Do_Nothing
-5,17,35,8.436000000000426,,Do_Nothing
-14,17,35,8.437000000000426,,Do_Nothing
-21,17,35,8.438000000000425,,Do_Nothing
-30,17,35,8.439000000000425,,Do_Nothing
-37,17,35,8.440000000000424,,Do_Nothing
217,17,35,8.441000000000423,,Do_Nothing
210,17,35,8.442000000000423,,Jump
202,17,35,8.443000000000422,,Jump
194,17,35,8.444000000000422,,Jump
185,17,35,8.445000000000421,,Jump
178,17,35,8.44600000000042,,Jump
171,17,35,8.44700000000042,,Jump
163,17,35,8.44800000000042,,Jump
154,17,35,8.449000000000419,,Do_Nothing
146,17,35,8.450000000000419,,Jump
139,17,35,8.451000000000418,,Jump
130,17,35,8.452000000000417,,Jump
123,17,35,8.453000000000417,,Jump
115,17,35,8.454000000000416,,Jump
106,17,35,8.455000000000416,,Do_Nothing
98,17,35,8.456000000000415,,Do_Nothing
90,17,35,8.457000000000415,,Do_Nothing
82,17,35,8.458000000000414,,Jump
74,17,35,8.459000000000414,,Jump
66,17,35,8.460000000000413,,Jump
57,17,35,8.461000000000412,,Jump
50,17,35,8.462000000000412,,Do_Nothing
42,17,35,8.463000000000411,,Do_Nothing
33,17,35,8.46400000000041,,Do_Nothing
26,17,35,8.46500000000041,,Do_Nothing
18,17,35,8.46600000000041,,Do_Nothing
11,17,35,8.467000000000409,,Do_Nothing
3,17,35,8.468000000000409,,Do_Nothing
-6,17,35,8.469000000000408,,Do_Nothing
-14,17,35,8.470000000000407,,Do_Nothing
-22,17,35,8.471000000000407,,Do_Nothing
-29,17,35,8.472000000000406,,Do_Nothing
-38,17,35,8.473000000000406,,Do_Nothing
561,17,35,8.474000000000405,,Do_Nothing
554,17,35,8.475000000000405,,Do_Nothing
544,17,35,8.476000000000404,,Do_Nothing
538,17,35,8.477000000000404,,Do_Nothing
529,17,35,8.478000000000403,,Do_Nothing
